fips_code,prcp_1,prcp_2,prcp_3,prcp_4,prcp_5,prcp_6,prcp_7,prcp_8,prcp_9,prcp_10,prcp_11,prcp_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12
48021,2.6684357070536615,1.9487601028655401,2.546906926232805,4.385387722132472,6.118268044417027,2.7565666502705364,1.8179845086332098,3.5979758045386254,1.8725401982837624,3.6310446806810006,2.1417763985574103,2.714649412162734,16.45937940761636,18.7199066874028,23.530898876404496,26.239565217391306,29.94252077562327,33.59345238095238,35.89389736477115,36.23033707865169,33.253576864535766,28.628801169590645,22.238377535101403,18.460368663594473,3.6083098591549296,6.440746500777605,11.189466292134831,13.705217391304348,19.065096952908586,22.673472429210133,23.97004160887656,23.593398876404496,21.166514459665144,15.04078947368421,9.987519500780031,6.2313846153846155
48023,0.9649560117302054,0.9480645161290322,1.4319648093841644,2.7534848484848484,4.237518463810931,3.021613394216134,1.8092375366568916,1.6205580029368576,2.599848484848485,2.1853372434017593,1.5412121212121213,0.7955882352941177,12.969061583577712,15.07876823338736,21.14076246334311,24.812727272727273,29.405278592375367,33.875646879756474,36.525697503671076,36.620117474302496,32.67940717628705,26.862241887905604,19.92655538694992,15.609558823529412,-0.40102639296187687,0.9048622366288492,6.708064516129032,10.687121212121212,16.51275659824047,21.687062404870623,23.46710719530103,23.212628487518355,19.62449297971919,12.772713864306784,6.3646433990895295,2.0047058823529413
48025,1.827070457354759,1.0359416445623342,2.37725,1.739729397293973,3.776151121605667,4.271217712177122,3.3414841849148416,2.8423170731707317,3.2339371980676326,1.9435041716328965,2.1,1.0553299492385786,18.590031152647974,20.95176848874598,25.15147928994083,27.87986798679868,31.11760797342193,34.0257328990228,34.984242424242424,35.951524390243904,33.415151515151514,30.020527859237536,24.61060606060606,21.40818181818182,5.396261682242991,8.030868167202573,12.60825958702065,15.622039473684211,19.830564784053156,22.59674267100977,23.17727272727273,23.25670731707317,21.227575757575757,16.49941348973607,11.956969696969697,8.785093167701863
48027,2.1456938952647313,1.6720827970827972,2.0592592592592593,4.445083978109077,5.476070687945181,2.681373856707317,1.4602269607394527,2.005334755934916,2.135231316725979,3.3930144745122717,2.150609641718252,1.7520411950269068,15.364432989690721,18.14840909090909,23.17766497461929,25.81325556733828,29.51924564796905,33.99688128772636,36.10654475457171,36.47243713733075,33.18638297872341,28.47025052192067,21.687665647298676,18.124974306269273,2.6747412008281577,5.156719817767653,10.161037639877925,13.633686440677966,18.270696324951643,22.226231155778894,23.538076923076922,23.514285714285712,20.442320085929108,14.491753653444675,9.167278287461773,5.518705035971223
48029,2.073298923023475,1.5402057219942669,1.9336298221067358,3.315617715617716,4.932407321378798,3.2520258453167505,2.2602885491060727,2.1517518804151194,3.7408246925488307,2.839574307779243,1.8620125416421711,1.634868550127526,17.46763732627399,19.240681653372008,24.475609756097562,27.44172366621067,31.09293333333333,34.153001936733375,35.62732484076433,36.365876481597006,33.54582806573957,29.00540208717004,22.538147668393783,19.935700575815737,4.658967571144937,6.67268115942029,11.937898305084746,15.137508555783711,19.814133333333334,22.884828921885088,23.76579783852511,23.895395146235224,21.467656348704992,16.097728667894412,10.382448186528498,7.330070377479207
48031,1.8396611992471095,1.3869923664122137,1.5532288570656578,2.569358938153064,5.720813985249931,2.3528985507246376,1.796716417910448,2.3642216788916057,2.7612966054535337,2.4667385444743934,1.7073391973611873,1.47189790931306,16.047152619589976,18.34390243902439,22.89719387755102,25.99335347432024,29.478171091445425,33.610060975609755,35.97582417582417,36.15983379501385,32.84968944099379,27.43391304347826,21.354742547425474,18.40053050397878,1.2578587699316628,4.387317073170732,9.148469387755103,11.520543806646526,17.28613569321534,20.977203647416413,22.18241758241758,22.139058171745152,19.16832298136646,12.588115942028987,7.325271739130434,3.947480106100796
48033,0.6024734982332156,0.33875,0.5267924528301886,1.4930232558139536,3.4904761904761905,3.3829457364341087,1.904597701149425,1.4411764705882353,2.4464285714285716,1.438345864661654,1.1482758620689655,0.346484375,13.146808510638298,15.911284046692606,21.902611940298506,25.60494296577947,29.566265060240966,33.63278008298755,35.12981132075471,35.19808429118774,30.982625482625487,26.126353790613717,19.981900452488688,15.950375939849625,0.1226148409893993,1.324609375,6.998880597014926,10.303435114503817,15.337903225806452,20.320588235294117,22.108778625954198,21.97764705882353,18.05843137254902,12.105415162454873,6.521076233183857,2.5632958801498127
48035,2.0953816549069915,2.3075253256150505,2.914049079754601,4.03998724489796,6.3446560196560196,3.213492063492063,2.0810932475884245,3.4419235511713935,3.0331376386170907,4.981698485845952,2.3565934065934067,1.6152246814218647,15.416666666666666,18.15737704918033,21.52285714285714,25.00296296296296,28.8412213740458,33.06896551724138,36.33583333333333,36.17452229299363,33.08391608391609,27.48050314465409,21.052100840336134,17.948958333333334,0.9133333333333333,2.7237704918032786,7.515000000000001,11.494814814814815,16.652272727272727,20.893835616438356,22.375,22.76751592356688,19.388194444444444,12.351572327044025,6.413445378151261,1.7645833333333332
48037,3.8133656174334143,4.675094136632598,4.05436754176611,5.30233977619532,5.8908393285371705,3.6164370546318287,2.9184531886024425,3.2384615384615385,2.521640091116173,3.1511308203991133,3.4972596153846154,4.359789372905697,13.003622250970247,15.219764011799409,20.593489583333334,23.892479108635097,27.903091397849458,32.195549374130735,34.15851351351351,33.906586021505376,31.68720445062587,26.33787061994609,19.58296089385475,15.704084507042253,0.7248382923673997,2.9156342182890858,7.636588541666667,11.1474930362117,16.63938172043011,20.923504867872044,22.95500705218618,22.206317204301076,18.97413073713491,12.176113360323885,6.51145251396648,3.8254929577464787
48039,4.015603190428714,1.8261151891586676,2.300722471350274,3.024812780828757,5.308955223880597,4.647763775636274,4.687219995284131,5.063050686878257,5.665119105493437,3.3115637960478166,2.859581795817958,3.151353226925746,18.05604066985646,20.327363515312918,23.833009118541035,26.320274485339986,29.57716727716728,32.46670918367347,33.4904501216545,33.94649176327029,32.01068022886205,28.713035264483626,23.516087516087516,20.754595588235293,7.379952124476361,10.227466666666666,14.274711246200606,17.07223955084217,21.39572388515577,24.24231014677728,24.969408897014016,24.888353658536584,22.74936386768448,17.78450881612091,13.04231511254019,10.153002450980392
48041,3.9292723081988803,3.031663035584604,2.8569763677565554,5.318891687657431,7.358770287141074,3.465148514851485,2.8334550282110853,3.966034271725826,2.1251649670065986,3.751200243087207,2.9919987737584304,3.7522983257229834,16.61906158357771,18.94951768488746,23.882697947214076,26.609090909090906,30.325588235294116,33.74787878787879,35.663049853372435,36.1791788856305,33.43079268292683,29.162463343108506,22.842727272727274,19.29706744868035,5.090615835777126,7.526688102893891,12.297067448680352,15.25151515151515,19.983529411764707,23.52030303030303,24.627859237536658,24.569208211143696,22.02987804878049,16.626099706744867,11.233636363636364,7.980645161290323
48043,0.2945487483530962,0.38062364816149963,0.3344659404974801,0.27120826978478224,0.9708935611038108,1.4796710749406579,1.4404099560761348,1.7269111654441727,1.5241327046143482,0.8475069935823598,0.44763519240549243,0.4721308806771935,17.012574983337036,20.894665349469005,25.0775404676259,29.125017213679136,33.077777777777776,35.73865859338612,35.53354037267081,34.99561281337047,31.625224798864174,28.080436280137775,22.65539351851852,19.310808957952467,1.403229398663697,4.075759822090437,8.154574061586874,12.011332874512503,16.960640216411182,20.56223515715949,21.431347746090157,21.317824773413896,18.275011842728567,13.291205510907002,7.210324074074075,3.605874285714286
48045,1.9415254237288135,1.8453271028037386,3.25,5.484912280701755,9.140723453908985,7.5679890560875505,5.181694402420574,7.326592797783934,7.074367088607595,4.371955128205128,4.282995951417004,2.515766738660907,10.417085427135678,13.763661202185792,19.22059553349876,22.686410256410255,26.96575682382134,32.13461538461539,34.415288220551375,34.099007444168734,30.364358974358975,24.64739454094293,17.832390745501286,13.850877192982455,-4.789866666666667,-3.38,2.2760204081632653,6.554068241469817,11.995918367346938,18.035602094240836,19.932241813602015,19.379899497487436,15.464736842105262,8.69769820971867,2.0977401129943503,-2.1052341597796143
48047,1.2200692041522492,0.5465648854961832,2.540893470790378,1.8974155069582506,3.7994152046783625,4.484282907662083,1.7791586998087954,2.1676413255360627,4.936801541425819,1.9948434622467772,1.8178030303030304,1.4422101449275364,21.142982456140352,24.00185185185185,27.31573033707865,31.067010309278352,32.658,34.09125,36.4,36.475,33.940350877192984,30.72881355932203,25.14867256637168,22.701785714285712,6.186206896551724,8.829126213592232,13.765116279069767,17.083505154639177,20.211000000000002,22.267088607594935,22.8,22.911458333333336,21.464601769911503,16.496521739130436,11.094444444444445,8.645945945945945
48049,1.1909328683522231,1.3246959775491114,1.7377926421404684,2.5015570934256055,5.172801972062449,2.5308089500860587,1.5626495726495726,1.4102803738317757,3.088461538461538,2.6188898094449047,1.9641267123287673,0.9358952702702703,14.596052631578948,17.737275985663082,22.673529411764708,26.246666666666663,29.506472491909385,33.757627118644066,36.32327868852459,36.792556634304205,33.19597315436242,28.018289085545725,21.21638225255973,17.696428571428573,0.26557377049180325,2.7240143369175627,7.520261437908497,11.68,16.98673139158576,21.147457627118644,22.78327868852459,23.02135922330097,19.56174496644295,13.254277286135693,7.706825938566553,3.727922077922078
