,fips_code,prcp_1,prcp_2,prcp_3,prcp_4,prcp_5,prcp_6,prcp_7,prcp_8,prcp_9,prcp_10,prcp_11,prcp_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12
15,48033,0.0782608695652174,0.06818181818181818,0.0,4.138095238095238,1.2277777777777779,4.672,2.975,1.3233333333333333,0.712,0.0,0.0,0.0,9.443478260869565,15.01818181818182,24.16923076923077,27.085,29.557142857142857,33.0,32.72857142857143,35.06,31.55,28.5875,24.586666666666666,19.557692307692307,-2.126086956521739,-0.38636363636363635,8.996153846153847,11.625,15.742857142857142,20.863999999999997,21.646428571428572,21.743333333333332,18.136000000000003,13.508695652173913,10.286666666666665,4.526923076923077
16,48035,4.997872340425532,1.5477611940298508,2.32247191011236,6.557333333333334,8.261607142857143,6.573118279569893,8.09186046511628,2.4857142857142858,2.2642857142857142,3.2935483870967746,3.5148148148148146,0.07282608695652174,,,,,,,,,,,,,,,,,,,,,,,,
17,48037,3.7153846153846155,3.4812154696132596,2.5518324607329843,8.160645161290322,6.670186335403727,3.9622950819672136,3.2821782178217824,3.5964824120603014,1.3009661835748791,2.527358490566038,4.366842105263158,0.6772727272727272,10.84032258064516,14.932142857142859,23.019354838709678,26.073333333333334,27.527419354838706,32.18833333333333,34.55967741935484,33.49516129032258,32.06666666666667,27.298387096774196,21.21333333333333,15.1,-1.0693548387096774,3.3142857142857145,8.343548387096774,13.263333333333332,16.68548387096774,21.881666666666668,23.26290322580645,22.217741935483872,18.6,13.666129032258064,8.23,4.075806451612904
18,48039,4.111538461538461,1.525779625779626,1.4522851919561242,3.2662477558348293,5.277431192660551,4.81338432122371,2.6364298724954462,4.324162257495591,3.5693675889328063,2.016733067729084,1.8656063618290257,1.1063079777365492,15.058064516129033,20.97295081967213,25.41904761904762,27.11021897810219,29.576190476190476,32.06,33.19548387096774,33.56322580645161,32.352666666666664,30.02706766917293,25.797500000000003,21.377397260273973,5.580645161290322,11.318852459016394,14.376984126984127,18.694890510948905,21.834126984126986,24.816296296296294,24.710967741935484,24.288387096774194,21.943333333333335,18.390225563909773,13.975,10.501369863013698
19,48041,2.536263736263736,3.3482666666666665,2.02673031026253,2.055530474040632,10.551777777777778,3.2602469135802474,3.835549872122762,2.150990099009901,1.4202046035805627,2.868478260869565,2.0337874659400543,0.5889830508474576,14.629032258064516,19.28214285714286,26.506451612903227,29.046666666666663,31.774193548387096,33.913333333333334,34.02258064516129,34.71290322580645,33.473333333333336,30.98709677419355,25.11,19.761290322580646,3.412903225806452,8.107142857142858,12.703225806451613,17.380000000000003,20.93548387096774,24.32,24.032258064516128,23.767741935483873,21.006666666666668,17.496774193548386,13.146666666666667,8.154838709677419
20,48043,0.11669865642994241,0.002832244008714597,0.5292397660818714,0.3382352941176471,0.5736947791164659,2.231034482758621,2.9114228456913827,1.1253937007874018,0.9050916496945011,0.12854122621564482,0.06471861471861472,0.0,14.868343195266272,23.36514657980456,26.56814159292035,30.439814814814817,32.78486646884273,35.38506097560976,33.40830860534125,34.88764705882353,31.652887537993923,30.0214501510574,25.766564417177914,22.447400611620797,-0.20532544378698225,5.524755700325732,9.048967551622418,14.31851851851852,17.76973293768546,21.542073170731705,20.9540059347181,21.46205882352941,19.13920972644377,15.086706948640483,9.303374233128833,6.241590214067278
21,48045,0.275,0.042105263157894736,1.7203125,6.478947368421052,5.3293478260869565,5.463218390804597,3.6432432432432433,3.85,2.9470588235294115,2.545945945945946,0.21774193548387094,0.4317460317460317,8.23859649122807,13.465454545454545,21.337096774193547,22.830000000000002,25.840322580645157,32.48833333333333,33.05967741935484,33.07741935483871,31.046666666666663,26.056451612903224,21.528333333333332,17.221311475409838,-5.717391304347826,-4.075555555555555,4.163157894736842,8.520689655172415,12.038709677419355,18.743859649122808,20.61774193548387,19.861290322580647,15.982758620689655,11.434426229508196,4.2555555555555555,-0.275
22,48047,1.5806451612903225,0.22142857142857145,4.9322580645161285,0.016666666666666666,3.825806451612903,3.4466666666666668,1.4161290322580646,1.132258064516129,3.0033333333333334,0.4354838709677419,0.13,0.13225806451612904,,,,,,,,,,,,,,,,,,,,,,,,
23,48049,1.6466666666666665,0.35405405405405405,0.5713114754098361,3.4313559322033895,4.386440677966101,3.160344827586207,4.80940170940171,0.6601626016260163,1.0564356435643565,1.0356435643564357,3.814414414414414,0.035483870967741936,12.329032258064517,17.810714285714287,26.106451612903225,26.73333333333333,30.2,32.43666666666667,32.009677419354844,35.596774193548384,32.92,30.622580645161293,23.983333333333334,18.193548387096776,-1.3,1.8821428571428573,8.919354838709676,13.183333333333334,17.043333333333333,20.580000000000002,21.870967741935484,22.438709677419354,18.833333333333336,15.52258064516129,9.67,4.3032258064516125
24,48051,2.216666666666667,3.655696202531646,2.254545454545455,1.3061728395061727,11.460416666666667,4.406837606837607,2.835714285714286,1.954310344827586,1.35,3.081578947368421,0.676923076923077,0.3782178217821782,14.605882352941176,18.647368421052633,25.195454545454545,28.72,31.82,33.18571428571428,33.20666666666666,34.503571428571426,33.024,30.47142857142857,26.629411764705885,16.827777777777776,4.2823529411764705,8.563157894736843,13.086363636363638,17.725,21.052,24.017857142857142,24.21333333333333,23.95,20.784,17.252380952380953,14.347058823529412,6.316666666666666
