areasymbol,areaname,musym,muname,compname,saverest,taxorder,drainagecl,elev_r,slope_r,hzdept_r,hzdepb_r,ph1to1h2o_r,om_r,ec_r,cec7_r,awc_r
TX622,"Brewster County, Texas (Main Part)",STC,"Strawhouse-Stillwell complex, 1 to 8 percent slopes",Strawhouse,9/5/2025 12:15:54 PM,Aridisols,Well drained,762,2,0,7,8.2,1.5,1,10.9,0.09
TX622,"Brewster County, Texas (Main Part)",STE,"Strawhouse-Stillwell complex, 1 to 30 percent slopes",Stillwell,9/5/2025 12:15:54 PM,Aridisols,Well drained,762,10,0,18,8.2,1.25,1,9.5,0.06
TX622,"Brewster County, Texas (Main Part)",STE,"Strawhouse-Stillwell complex, 1 to 30 percent slopes",Strawhouse,9/5/2025 12:15:54 PM,Aridisols,Well drained,762,8,0,7,8.2,1.5,1,10.9,0.09
TX622,"Brewster County, Texas (Main Part)",RTE,"Rock outcrop-Terlingua complex, 10 to 30 percent slopes",Terlingua,9/5/2025 12:15:54 PM,Entisols,Well drained,762,16,0,5,8.4,0.65,0.4,15.1,0.07
TX622,"Brewster County, Texas (Main Part)",RTE,"Rock outcrop-Terlingua complex, 10 to 30 percent slopes",Rock outcrop,9/5/2025 12:15:54 PM,,,762,25,0,200,,,,,
TX622,"Brewster County, Texas (Main Part)",TOA,"Tornillo loam, 0 to 2 percent slopes, occasionally flooded",Tornillo,9/5/2025 12:15:54 PM,Aridisols,Well drained,762,1,0,36,8.2,0.75,2,25,0.17
TX622,"Brewster County, Texas (Main Part)",UTB,"Upton gravelly loam, 1 to 5 percent slopes",Upton,9/5/2025 12:15:54 PM,Aridisols,Well drained,853,3,0,18,8.3,2.7,0.5,15.9,0.11
TX622,"Brewster County, Texas (Main Part)",VAA,"Verhalen clay, 0 to 2 percent slopes",Verhalen,9/5/2025 12:15:54 PM,Vertisols,Moderately well drained,1297,1,0,38,7.9,1.5,3,32.5,0.15
TX627,"Hudspeth County, Main Part, Texas",COC,"Chispa-Chilicotal complex, 1 to 8 percent slopes",Chilicotal,9/5/2025 12:16:54 PM,Aridisols,Well drained,1448,5,0,16,8.3,1.4,1,13,0.1
TX627,"Hudspeth County, Main Part, Texas",GAA,"Gypsic Aquisalids, 0 to 2 percent slopes, occasionally flooded",Gypsic Aquisalids,9/5/2025 12:16:54 PM,Aridisols,Poorly drained,1067,1,0,13,8.2,0.65,65.5,4.9,0.2
TX475,"Ward County, Texas",Ar,Arno clay,Arno,9/5/2025 12:08:38 PM,Vertisols,Moderately well drained,785,0.5,0,20,8.2,1.05,9,30,0.12
TX475,"Ward County, Texas",DE,"Delnorte gravelly soils, undulating",Delnorte,9/5/2025 12:08:38 PM,Aridisols,Well drained,953,5,0,20,8.2,0.75,1,10,0.09
TX475,"Ward County, Texas",Gf,Gila fine sandy loam,Gila,9/5/2025 12:08:38 PM,Entisols,Well drained,1098,0.5,0,112,8.5,0.75,10,10.8,0.07
TX475,"Ward County, Texas",Ha,Harkey loam,Harkey,9/5/2025 12:08:38 PM,Entisols,Well drained,780,0.5,0,41,8.8,0.85,18,14.7,0.1
TX475,"Ward County, Texas",Ho,Hodgins clay loam,Hodgins,9/5/2025 12:08:38 PM,Aridisols,Well drained,838,0.5,0,25,8.2,1.5,2,20,0.17
TX475,"Ward County, Texas",Im,"Ima fine sandy loam, 0 to 3 percent slopes",Ima,9/5/2025 12:08:38 PM,Aridisols,Well drained,1311,2,0,25,7.6,1.5,0.5,7.5,0.13
TX475,"Ward County, Texas",KD,"Kermit-Dune land association, hummocky",Kermit,9/5/2025 12:08:38 PM,Entisols,Excessively drained,968,3,0,30,7.5,0.15,0,3,0.06
TX475,"Ward County, Texas",KD,"Kermit-Dune land association, hummocky",Dune land,9/5/2025 12:08:38 PM,,Well drained,633,6,0,152,7.3,0.75,1,5,0.05
TX475,"Ward County, Texas",Kc,"Kinco fine sandy loam, 0 to 3 percent slopes",Kinco,9/5/2025 12:08:38 PM,Aridisols,Well drained,762,2,0,20,8.2,0.75,0,17.5,0.12
TX475,"Ward County, Texas",LT,Los Tanos-Courthouse association,Courthouse,9/5/2025 12:08:38 PM,Entisols,Well drained,1113,7,0,30,7.9,0.75,0,7.5,0.12
TX475,"Ward County, Texas",LT,Los Tanos-Courthouse association,Los Tanos,9/5/2025 12:08:38 PM,Aridisols,Well drained,1082,3,0,15,7.9,0.4,1,10,0.13
TX475,"Ward County, Texas",MC,"McCarran soils, nearly level",McCarran,9/5/2025 12:08:38 PM,Aridisols,Well drained,610,0.5,0,25,8.2,0.25,6,6.5,0.17
TX475,"Ward County, Texas",Mo,"Monahans fine sandy loam, 0 to 2 percent slopes",Monahans,9/5/2025 12:08:38 PM,Aridisols,Well drained,839,1,0,20,7.9,0.75,1,10,0.12
TX475,"Ward County, Texas",PY,"Pyote soils, undulating",Pyote,9/5/2025 12:08:38 PM,Aridisols,Well drained,801,3,0,86,7.2,0.3,1,3,0.06
TX475,"Ward County, Texas",Pa,Patrole very fine sandy loam,Patrole,9/5/2025 12:08:38 PM,Entisols,Well drained,800,0.5,0,30,8.2,0.75,5,20,0.1
TX475,"Ward County, Texas",Pe,Pecos silty clay,Pecos,9/5/2025 12:08:38 PM,Entisols,Moderately well drained,785,0.5,0,61,8.2,2,4,30,0.08
TX475,"Ward County, Texas",SH,"Sharvana soils, nearly level",Sharvana,9/5/2025 12:08:38 PM,Aridisols,Well drained,800,0.5,0,10,7.5,1.35,1,7.5,0.13
TX475,"Ward County, Texas",To,Toyah clay loam,Toyah,9/5/2025 12:08:38 PM,Mollisols,Well drained,831,0.5,0,41,8.2,2,2,22.5,0.17
TX622,"Brewster County, Texas (Main Part)",GEF,"Geefour silty clays complex, 10 to 45 percent slopes",Geefour,9/5/2025 12:15:54 PM,Entisols,Well drained,762,18,0,5,8.2,0.75,8,34.9,0.06
TX622,"Brewster County, Texas (Main Part)",ADE,"Altuda-Rock outcrop complex, 10 to 30 percent slopes",Rock outcrop,9/5/2025 12:15:54 PM,,,1585,25,0,200,,,,,
TX622,"Brewster County, Texas (Main Part)",ADE,"Altuda-Rock outcrop complex, 10 to 30 percent slopes",Altuda,9/5/2025 12:15:54 PM,Mollisols,Well drained,1585,18,0,8,7.9,8.3,1,36.9,0.06
TX622,"Brewster County, Texas (Main Part)",ADG,"Altuda-Rock outcrop complex, 20 to 70 percent slopes",Rock outcrop,9/5/2025 12:15:54 PM,,,1585,50,0,200,,,,,
TX622,"Brewster County, Texas (Main Part)",ADG,"Altuda-Rock outcrop complex, 20 to 70 percent slopes",Altuda,9/5/2025 12:15:54 PM,Mollisols,Well drained,1585,35,0,8,7.9,8.3,0.5,36.9,0.06
TX622,"Brewster County, Texas (Main Part)",VCA,"Vicente, Lomapelona, and Castolon soils, 0 to 1 percent slopes, occasionally flooded",Castolon,9/5/2025 12:15:54 PM,Entisols,Well drained,762,0.5,0,28,8.2,0.75,3,21,0.19
TX622,"Brewster County, Texas (Main Part)",VCA,"Vicente, Lomapelona, and Castolon soils, 0 to 1 percent slopes, occasionally flooded",Vicente,9/5/2025 12:15:54 PM,Entisols,Well drained,762,0.5,0,23,7.9,0.9,2,20,0.17
TX622,"Brewster County, Texas (Main Part)",VCA,"Vicente, Lomapelona, and Castolon soils, 0 to 1 percent slopes, occasionally flooded",Lomapelona,9/5/2025 12:15:54 PM,Entisols,Well drained,762,0.5,0,30,7.9,0.75,2,17.9,0.16
TX622,"Brewster County, Texas (Main Part)",BBA,"Bigetty silt loam, 0 to 1 percent slopes, occasionally flooded",Bigetty,9/5/2025 12:15:54 PM,Mollisols,Well drained,1297,0.5,0,30,8.2,2.5,2,20,0.19
TX622,"Brewster County, Texas (Main Part)",BCA,"Bigetty loam, moist, 0 to 1 percent slopes, occasionally flooded",Bigetty,9/5/2025 12:15:54 PM,Mollisols,Well drained,1585,0.5,0,8,8.2,2.5,2,20,0.19
TX622,"Brewster County, Texas (Main Part)",BIC,"Bissett-Rock outcrop complex, 1 to 8 percent slopes",Bissett,9/5/2025 12:15:54 PM,Aridisols,Well drained,1297,4,0,11,8.2,4.6,0.5,10,0.08
TX622,"Brewster County, Texas (Main Part)",BIC,"Bissett-Rock outcrop complex, 1 to 8 percent slopes",Rock outcrop,9/5/2025 12:15:54 PM,,,1297,6,0,200,,,,,
TX622,"Brewster County, Texas (Main Part)",BID,"Bissett-Rock outcrop complex, 5 to 16 percent slopes",Rock outcrop,9/5/2025 12:15:54 PM,,,1297,12,0,25,,,,,
TX622,"Brewster County, Texas (Main Part)",BID,"Bissett-Rock outcrop complex, 5 to 16 percent slopes",Bissett,9/5/2025 12:15:54 PM,Aridisols,Well drained,1297,11,0,5,8.2,4.6,1,10,0.1
TX622,"Brewster County, Texas (Main Part)",BIE,"Bissett-Rock outcrop complex, 10 to 30 percent slopes",Rock outcrop,9/5/2025 12:15:54 PM,,,1297,25,0,200,,,,,
TX622,"Brewster County, Texas (Main Part)",BIE,"Bissett-Rock outcrop complex, 10 to 30 percent slopes",Bissett,9/5/2025 12:15:54 PM,Aridisols,Well drained,1297,16,0,8,8.2,4.6,1,10,0.08
TX622,"Brewster County, Texas (Main Part)",BIG,"Bissett-Rock outcrop complex, 20 to 70 percent slopes",Bissett,9/5/2025 12:15:54 PM,Aridisols,Well drained,1297,40,0,13,8.2,4.6,1,10,0.09
TX622,"Brewster County, Texas (Main Part)",BIG,"Bissett-Rock outcrop complex, 20 to 70 percent slopes",Rock outcrop,9/5/2025 12:15:54 PM,,,1297,45,0,200,,,,,
TX622,"Brewster County, Texas (Main Part)",BOB,"Boracho-Espy complex, 1 to 8 percent slopes",Espy,9/5/2025 12:15:54 PM,Mollisols,Well drained,1585,4,0,18,7.9,2.5,0.7,16.4,0.14
TX377,"Presidio County, Texas",EEB,"Espy-Eppenauer complex, 1 to 5 percent slopes",Eppenauer,9/5/2025 12:02:07 PM,Mollisols,Well drained,1585,2,0,12,7.6,3.5,1,11,0.13
TX377,"Presidio County, Texas",EEB,"Espy-Eppenauer complex, 1 to 5 percent slopes",Espy,9/5/2025 12:02:07 PM,Mollisols,Well drained,1585,2,0,10,7.9,2,1,8.3,0.12
TX377,"Presidio County, Texas",BIG,"Bissett-Rock outcrop complex, 20 to 70 percent slopes",Bissett,9/5/2025 12:02:07 PM,Aridisols,Well drained,1297,40,0,13,8.2,4.6,1,10,0.09
TX377,"Presidio County, Texas",BIG,"Bissett-Rock outcrop complex, 20 to 70 percent slopes",Rock outcrop,9/5/2025 12:02:07 PM,,,1297,45,0,200,,,,,
TX377,"Presidio County, Texas",BOC,"Borunda soils, 1 to 8 percent slopes",Borunda,9/5/2025 12:02:07 PM,Aridisols,Well drained,1297,4,0,8,8.9,1,1,17.5,0.13
TX377,"Presidio County, Texas",BOC,"Borunda soils, 1 to 8 percent slopes",Borunda,9/5/2025 12:02:07 PM,Aridisols,Well drained,1297,4,0,8,8.9,1,1,17.5,0.13
TX377,"Presidio County, Texas",BRD,"Brewster very gravelly loam, 1 to 12 percent slopes",Brewster,9/5/2025 12:02:07 PM,Mollisols,Well drained,1585,8,0,10,7,3,0,22.7,0.1
TX377,"Presidio County, Texas",BRG,"Brewster-Rock outcrop complex, 20 to 70 percent slopes",Rock outcrop,9/5/2025 12:02:07 PM,,,,50,0,25,,,,,
TX377,"Presidio County, Texas",BRG,"Brewster-Rock outcrop complex, 20 to 70 percent slopes",Brewster,9/5/2025 12:02:07 PM,Mollisols,Well drained,1585,40,0,27,7,3,0,22.7,0.1
TX377,"Presidio County, Texas",BIE,"Bissett-Rock outcrop complex, 10 to 30 percent slopes",Rock outcrop,9/5/2025 12:02:07 PM,,,1297,25,0,200,,,,,
TX377,"Presidio County, Texas",BIE,"Bissett-Rock outcrop complex, 10 to 30 percent slopes",Bissett,9/5/2025 12:02:07 PM,Aridisols,Well drained,1297,16,0,8,8.2,4.6,1,10,0.08
TX377,"Presidio County, Texas",KIB,"Kinco gravelly sandy loam, 0 to 3 percent slopes",Kinco,9/5/2025 12:02:07 PM,Aridisols,Well drained,1297,2,0,11,8.2,0.75,1,11.9,0.1
TX377,"Presidio County, Texas",CAG,"Catto-Buckear-Rock outcrop complex, 20 to 60 percent slopes",Buckear,9/5/2025 12:02:07 PM,Entisols,Well drained,1297,25,0,32,8.2,1.25,1,15.2,0.06
TX307,"McCulloch County, Texas",KLC,"Katemcy-Ligon association, undulating",Ligon,9/4/2025 7:34:30 PM,Alfisols,Well drained,496,3,0,13,7,2,0,12.5,0.11
TX307,"McCulloch County, Texas",KLC,"Katemcy-Ligon association, undulating",Katemcy,9/4/2025 7:34:30 PM,Alfisols,Well drained,488,5,0,20,7,2,0,18.5,0.15
TX307,"McCulloch County, Texas",KaC,"Karnes loam, 1 to 5 percent slopes",Karnes,9/4/2025 7:34:30 PM,Inceptisols,Well drained,556.3,3,0,38,8.2,0.75,1,12.8,0.13
TX307,"McCulloch County, Texas",KeC,"Hext loam, 1 to 5 percent slopes",Hext,9/4/2025 7:34:30 PM,Inceptisols,Well drained,587,3,0,13,7.9,0.75,0,10,0.14
TX307,"McCulloch County, Texas",KtB,"Kavett silty clay, 0 to 3 percent slopes",Kavett,9/4/2025 7:34:30 PM,Mollisols,Well drained,609.6,2,0,38,7.9,4.5,1,29.2,0.15
TX307,"McCulloch County, Texas",KuB,"Nukrum silty clay, 1 to 3 percent slopes",Nukrum,9/4/2025 7:34:30 PM,Mollisols,Well drained,472.4,2,0,61,7.9,2,0.5,36.7,0.15
TX307,"McCulloch County, Texas",LaE,"Stilskin soils, steep",Stilskin,9/4/2025 7:34:30 PM,Inceptisols,Well drained,488,21,0,15,8.2,0.75,0,8.5,0.13
TX307,"McCulloch County, Texas",MeA,"Mereta clay loam, 0 to 2 percent slopes",Mereta,9/4/2025 7:34:30 PM,Mollisols,Well drained,731.5,1,0,12,8.2,4.5,0.7,27.3,0.18
TX307,"McCulloch County, Texas",MeB,"Mereta clay loam, 1 to 3 percent slopes",Mereta,9/4/2025 7:34:30 PM,Mollisols,Well drained,731.5,2,0,12,8.2,4.5,0.7,27.3,0.18
TX307,"McCulloch County, Texas",MfB,"Miles fine sandy loam, warm, 1 to 3 percent slopes",Miles,9/4/2025 7:34:30 PM,Alfisols,Well drained,438.9,2,0,20,7,0.75,0,11.1,0.13
TX307,"McCulloch County, Texas",Mr,"Miller silty clay, 0 to 1 percent slopes, occasionally flooded",Miller,9/4/2025 7:34:30 PM,Mollisols,Moderately well drained,320,0.5,0,36,7.9,2,0,29.5,0.15
TX307,"McCulloch County, Texas",NuB,"Nuvalde clay loam, 1 to 3 percent slopes",Nuvalde,9/4/2025 7:34:30 PM,Mollisols,Well drained,480.1,2,0,33,7.9,2.5,0.7,26.4,0.17
TX307,"McCulloch County, Texas",NvC,"Nuvalde-Mereta complex, 2 to 5 percent slopes",Mereta,9/4/2025 7:34:30 PM,Mollisols,Well drained,594,4,0,13,8.2,4.5,0,30,0.18
TX307,"McCulloch County, Texas",NvC,"Nuvalde-Mereta complex, 2 to 5 percent slopes",Nuvalde,9/4/2025 7:34:30 PM,Mollisols,Well drained,481,4,0,33,8.2,2,0,16,0.17
TX307,"McCulloch County, Texas",OBC,"Owens-Blanket association, undulating",Owens,9/4/2025 7:34:30 PM,Inceptisols,Well drained,511,5,0,15,7.9,2.75,0.6,22,0.14
TX307,"McCulloch County, Texas",OBC,"Owens-Blanket association, undulating",Blanket,9/4/2025 7:34:30 PM,Mollisols,Well drained,366,2,0,33,7,2,0,20,0.18
TX307,"McCulloch County, Texas",OKD,"Owens-Nukrum association, rolling",Owens,9/4/2025 7:34:30 PM,Inceptisols,Well drained,511,8,0,15,7.9,2.75,0.6,22,0.14
TX307,"McCulloch County, Texas",OKD,"Owens-Nukrum association, rolling",Nukrum,9/4/2025 7:34:30 PM,Mollisols,Well drained,473,2,0,61,7.9,2,0,42.5,0.18
TX307,"McCulloch County, Texas",OTE,"Owens and Tarrant soils, hilly",Tarrant,9/4/2025 7:34:30 PM,Mollisols,Well drained,595,24,0,36,7.9,4.5,1,42.5,0.08
TX307,"McCulloch County, Texas",OTE,"Owens and Tarrant soils, hilly",Owens,9/4/2025 7:34:30 PM,Inceptisols,Well drained,511,20,0,15,7.9,2.75,0.6,22,0.14
TX307,"McCulloch County, Texas",PeA,"Pedernales fine sandy loam, 0 to 1 percent slopes",Pedernales,9/4/2025 7:34:30 PM,Alfisols,Well drained,366,0.5,0,18,7,0.75,0,10,0.14
TX307,"McCulloch County, Texas",PeB,"Pedernales fine sandy loam, 1 to 3 percent slopes",Pedernales,9/4/2025 7:34:30 PM,Alfisols,Well drained,411.5,2,0,28,7,0.75,0.1,5.7,0.13
TX307,"McCulloch County, Texas",PoC,"Pontotoc fine sandy loam, 1 to 5 percent slopes",Pontotoc,9/4/2025 7:34:30 PM,Alfisols,Well drained,442,3,0,48,6.5,1.2,0.5,8.7,0.13
TX307,"McCulloch County, Texas",RYC,"Rumple gravelly clay loam, 1 to 8 percent slopes",Rumple,9/4/2025 7:34:30 PM,Mollisols,Well drained,480.1,4,0,13,7,4,0.5,17.4,0.07
TX307,"McCulloch County, Texas",Ra,"Roscoe clay, 0 to 1 percent slopes, rarely ponded",Roscoe,9/4/2025 7:34:30 PM,Vertisols,Moderately well drained,730,0.5,0,114,7.6,2,1,45,0.15
TX307,"McCulloch County, Texas",Rr,Roscoe-Reap complex,Roscoe,9/4/2025 7:34:30 PM,Vertisols,Moderately well drained,730,0.5,0,114,7.6,2,1,45,0.15
TX307,"McCulloch County, Texas",Rr,Roscoe-Reap complex,Reap,9/4/2025 7:34:30 PM,Vertisols,Well drained,404,0.5,0,165,8.2,2,0,40,0.18
TX307,"McCulloch County, Texas",RtB,"Reap-Leeray complex, 1 to 3 percent slopes",Reap,9/4/2025 7:34:30 PM,Vertisols,Well drained,404,2,0,165,8.2,2,0,40,0.18
TX307,"McCulloch County, Texas",RtB,"Reap-Leeray complex, 1 to 3 percent slopes",Leeray,9/4/2025 7:34:30 PM,Vertisols,Well drained,427,2,0,28,7.2,3,1,40,0.15
TX307,"McCulloch County, Texas",RuB,"Rochelle fine sandy loam, 0 to 3 percent slopes",Rochelle,9/4/2025 7:34:30 PM,Alfisols,Well drained,496,2,0,13,7.2,0.75,1,7.5,0.13
TX307,"McCulloch County, Texas",RwA,"Rowena clay loam, 0 to 1 percent slopes",Rowena,9/4/2025 7:34:30 PM,Mollisols,Well drained,525.8,0.5,0,15,8.2,3,1,29.9,0.18
TX307,"McCulloch County, Texas",RwB,"Rowena clay loam, 1 to 3 percent slopes",Rowena,9/4/2025 7:34:30 PM,Mollisols,Well drained,518.2,2,0,15,8.2,3,1,29.9,0.18
TX307,"McCulloch County, Texas",STB,"Speck and Tarrant soils, gently undulating",Speck,9/4/2025 7:34:30 PM,Mollisols,Well drained,534,2,0,13,7,2,0,22.5,0.14
TX377,"Presidio County, Texas",CAG,"Catto-Buckear-Rock outcrop complex, 20 to 60 percent slopes",Catto,9/5/2025 12:02:07 PM,Entisols,Well drained,1297,38,0,18,6.5,3.55,1,18.3,0.1
TX377,"Presidio County, Texas",CAG,"Catto-Buckear-Rock outcrop complex, 20 to 60 percent slopes",Rock outcrop,9/5/2025 12:02:07 PM,,,,45,0,25,,,,,
TX377,"Presidio County, Texas",SDC,"Sauceda and Boludo soils, 1 to 8 percent slopes",Boludo,9/5/2025 12:02:07 PM,Aridisols,Well drained,1297,4,0,10,7.9,3.5,1,23.6,0.1
TX377,"Presidio County, Texas",SDC,"Sauceda and Boludo soils, 1 to 8 percent slopes",Sauceda,9/5/2025 12:02:07 PM,Entisols,Well drained,1297,4,0,5,8,1.25,0.5,16.7,0.09
TX377,"Presidio County, Texas",CIC,"Chilicotal very gravelly fine sandy loam, 1 to 8 percent slopes",Chilicotal,9/5/2025 12:02:07 PM,Aridisols,Well drained,1297,4,0,20,8,1,0.5,13.2,0.05
TX377,"Presidio County, Texas",CID,"Chilicotal very gravelly sandy loam, 5 to 16 percent slopes",Chilicotal,9/5/2025 12:02:07 PM,Aridisols,Well drained,1297,11,0,5,8.2,1.4,1,11.6,0.08
TX377,"Presidio County, Texas",TEA,"Tenneco-Bodecker complex, 0 to 3 percent slopes, flooded",Tenneco,9/5/2025 12:02:07 PM,Aridisols,Well drained,1297,1.5,0,8,7.8,0.75,1,17.9,0.18
TX377,"Presidio County, Texas",TEA,"Tenneco-Bodecker complex, 0 to 3 percent slopes, flooded",Bodecker,9/5/2025 12:02:07 PM,Entisols,Well drained,1297,1,0,20,8.2,1.25,1,16.7,0.17
TX377,"Presidio County, Texas",GSA,"Gemelo and Straddlebug soils, 1 to 3 percent slopes",Gemelo,9/5/2025 12:02:07 PM,Aridisols,Well drained,1297,2,0,15,8.5,1.5,0.8,33.2,0.09
TX377,"Presidio County, Texas",GSA,"Gemelo and Straddlebug soils, 1 to 3 percent slopes",Straddlebug,9/5/2025 12:02:07 PM,Aridisols,Well drained,1297,1.2,0,18,8.2,1.5,0.8,16.8,0.36
TX377,"Presidio County, Texas",SUE,"Studybutte-Rock outcrop complex, 10 to 30 percent slopes",Rock outcrop,9/5/2025 12:02:07 PM,,,762,25,0,200,,,,,
TX377,"Presidio County, Texas",SUE,"Studybutte-Rock outcrop complex, 10 to 30 percent slopes",Studybutte,9/5/2025 12:02:07 PM,Entisols,Well drained,762,18,0,18,7.5,1.25,0.4,7.5,0.08
TX377,"Presidio County, Texas",SUG,"Studybutte-Rock outcrop complex, 20 to 60 percent slopes",Rock outcrop,9/5/2025 12:02:07 PM,,,762,40,0,200,,,,,
TX377,"Presidio County, Texas",SUG,"Studybutte-Rock outcrop complex, 20 to 60 percent slopes",Studybutte,9/5/2025 12:02:07 PM,Entisols,Well drained,762,30,0,15,7.5,1.25,0.4,7.5,0.08
TX377,"Presidio County, Texas",LGC,"Lingua very gravelly loam, 1 to 8 percent slopes",Lingua,9/5/2025 12:02:07 PM,Entisols,Well drained,1297,4,0,20,7.6,1.25,0,19.7,0.09
TX377,"Presidio County, Texas",LIF,"Lingua-Ohtwo complex, 20 to 45 percent slopes",Ohtwo,9/5/2025 12:02:07 PM,Aridisols,Well drained,1297,30,0,20,7.9,1.5,1,32.3,0.06
TX377,"Presidio County, Texas",LIF,"Lingua-Ohtwo complex, 20 to 45 percent slopes",Lingua,9/5/2025 12:02:07 PM,Entisols,Well drained,1297,30,0,20,7.6,1.25,0.6,28.5,0.04
TX377,"Presidio County, Texas",MDE,"Mariscal-Rock outcrop complex, 10 to 30 percent slopes",Mariscal,9/5/2025 12:02:07 PM,Entisols,Well drained,762,20,0,13,8,1.5,0,13.6,0.08
TX377,"Presidio County, Texas",MDE,"Mariscal-Rock outcrop complex, 10 to 30 percent slopes",Rock outcrop,9/5/2025 12:02:07 PM,,,762,25,0,200,,,,,
TX377,"Presidio County, Texas",MOA,"Martillo and Butcherknife soils, 0 to 3 percent slopes",Martillo,9/5/2025 12:02:07 PM,Aridisols,Well drained,1297,2,0,8,8,1.5,0.6,49.1,0.43
TX377,"Presidio County, Texas",MOA,"Martillo and Butcherknife soils, 0 to 3 percent slopes",Butcherknife,9/5/2025 12:02:07 PM,Aridisols,Well drained,1297,2,0,10,8.5,1.5,1.3,27.1,0.18
TX377,"Presidio County, Texas",NLA,"Nillo silty clay, 0 to 3 percent slopes, occasionally flooded",Nillo,9/5/2025 12:02:07 PM,Entisols,Well drained,1297,1,0,8,8,2.3,1,36.8,0.06
TX377,"Presidio County, Texas",PIB,"Paisano-Musgrave association, 1 to 5 percent slopes",Paisano,9/5/2025 12:02:07 PM,Aridisols,Well drained,1297,3,0,8,8.2,2,1,11.2,0.03
TX377,"Presidio County, Texas",PIB,"Paisano-Musgrave association, 1 to 5 percent slopes",Musgrave,9/5/2025 12:02:07 PM,Entisols,Well drained,1297,4,0,13,8.2,1.5,1,30.8,0.19
TX377,"Presidio County, Texas",PTA,"Phantom clay loam, 0 to 2 percent slopes, occasionally flooded",Phantom,9/5/2025 12:02:07 PM,Mollisols,Well drained,1585,1,0,8,7.9,2,1,29.5,0.18
TX377,"Presidio County, Texas",QBE,"Quadria, Beewon and Musgrave soils, 0 to 30 percent slopes",Musgrave,9/5/2025 12:02:07 PM,Entisols,Well drained,1297,18,0,13,8.2,1.5,1.2,54.8,0.11
TX377,"Presidio County, Texas",QBE,"Quadria, Beewon and Musgrave soils, 0 to 30 percent slopes",Beewon,9/5/2025 12:02:07 PM,Aridisols,Well drained,1297,1,0,13,8.4,0.8,1,20.5,0.11
TX377,"Presidio County, Texas",QBE,"Quadria, Beewon and Musgrave soils, 0 to 30 percent slopes",Quadria,9/5/2025 12:02:07 PM,Aridisols,Well drained,1297,1,0,13,8.5,1.5,1,27.4,0.05
TX377,"Presidio County, Texas",REE,"Reduff, Scotal, and Holguin soils, 1 to 30 percent slopes",Reduff,9/5/2025 12:02:07 PM,Entisols,Well drained,1297,18,0,10,7.5,2,1,20.8,0.09
TX377,"Presidio County, Texas",REE,"Reduff, Scotal, and Holguin soils, 1 to 30 percent slopes",Holguin,9/5/2025 12:02:07 PM,Entisols,Well drained,1297,4,0,23,8.2,1.25,0,11.7,0.07
TX377,"Presidio County, Texas",REE,"Reduff, Scotal, and Holguin soils, 1 to 30 percent slopes",Scotal,9/5/2025 12:02:07 PM,Entisols,Well drained,1297,18,0,8,8.2,1.5,0,21.4,0.08
TX377,"Presidio County, Texas",RIA,"Riverwash and Pantera soils, 0 to 2 percent slopes, frequently flooded",Pantera,9/5/2025 12:02:07 PM,Entisols,Excessively drained,762,1,0,8,8.5,0.35,1,6.7,0.09
TX307,"McCulloch County, Texas",STB,"Speck and Tarrant soils, gently undulating",Tarrant,9/4/2025 7:34:30 PM,Mollisols,Well drained,519,2,0,36,7.9,4.5,1,46,0.08
TX307,"McCulloch County, Texas",SaA,"Sagerton clay loam, warm, 0 to 1 percent slopes",Sagerton,9/4/2025 7:34:30 PM,Mollisols,Well drained,502.9,0.5,0,15,7.2,1.4,1,24.2,0.13
TX307,"McCulloch County, Texas",SaB,"Sagerton clay loam, warm, 1 to 3 percent slopes",Sagerton,9/4/2025 7:34:30 PM,Mollisols,Well drained,503,2,0,18,7.2,1.4,1,24.2,0.13
TX307,"McCulloch County, Texas",ScA,"Salga clay loam, 0 to 1 percent slopes",Salga,9/4/2025 7:34:30 PM,Mollisols,Well drained,534,0.5,0,15,8.2,2,0,15.5,0.18
TX307,"McCulloch County, Texas",SpB,"Speck clay loam, 1 to 3 percent slopes",Speck,9/4/2025 7:34:30 PM,Mollisols,Well drained,662.9,2,0,18,7,2,0.5,26,0.18
TX307,"McCulloch County, Texas",TAC,"Tarrant soils, 1 to 8 percent slopes",Tarrant,9/4/2025 7:34:30 PM,Mollisols,Well drained,627.5,5,0,20,7.6,4.5,1,42,0.08
TX307,"McCulloch County, Texas",TKC,"Tarrant-Kavett complex, 0 to 5 percent slopes",Kavett,9/4/2025 7:34:30 PM,Mollisols,Well drained,579.1,2,0,20,7.9,4.5,1,30.9,0.15
TX307,"McCulloch County, Texas",TKC,"Tarrant-Kavett complex, 0 to 5 percent slopes",Tarrant,9/4/2025 7:34:30 PM,Mollisols,Well drained,579.1,3,0,20,7.6,4.5,1,42,0.08
TX307,"McCulloch County, Texas",ToA,"Leeray clay, 0 to 1 percent slopes",Leeray,9/4/2025 7:34:30 PM,Vertisols,Well drained,359.6,0.5,0,53,7.4,3,0.5,35,0.12
TX307,"McCulloch County, Texas",ToB,"Leeray clay, 1 to 3 percent slopes",Leeray,9/4/2025 7:34:30 PM,Vertisols,Well drained,446.6,1.5,0,28,7.4,3,0.5,35,0.12
